post_id,title,link,company,salary,date,description
695,"Research Fellow / Engineer (Cyber Security, Computer/Electri...",https://sg.indeed.com/rc/clk?jk=709a6326eb148840&fccid=24396e9c3a63bbb6&vjs=3,SINGAPORE INSTITUTE OF TECHNOLOGY,$3000 - $6000,12 days ago,The primary responsibility of this role is to deliver on an industry innovation research project where you will be part of the research team to conduct…
696,Technical Support Engineer,https://sg.indeed.com/company/Tokyo-Electron-Singapore-Pte-Ltd/jobs/Technical-Support-Engineer-f3ce17584cefa595?fccid=0c7fbe7425c30cad&vjs=3,Tokyo Electron Singapore Pte Ltd,,14 days ago,"Provides technical support to field engineers, technicians, and product support personnel who are diagnosing, troubleshooting, repairing and debugging complex…"
697,Customer Success Executive,https://sg.indeed.com/company/Lumitics/jobs/Customer-Success-Executive-48b4c9c46d1dc139?fccid=69f993130b3e87d9&vjs=3,Lumitics,$2500 - $3000,6 days ago,"Proficient in office suite software (Word, PowerPoint, Excel) and/or other equivalents (Google Suite / Pages / Keynote / Numbers).Must be flexible to changes."
698,ENTRY-LEVEL SOFTWARE DEVELOPER- FRESHERS CAN ALSO APPLY,https://sg.indeed.com/rc/clk?jk=7e133b5daa51fd6a&fccid=cc2f28d5dc635dec&vjs=3,AVENSYS CONSULTING PTE. LTD.,$3000 - $4000,9 days ago,"Desire for a career in software applications.On completion of classroom training, selected candidates will be placed on the software/application development…"
699,Full Stack Developer,https://sg.indeed.com/rc/clk?jk=d495b104ddce3f2a&fccid=dd09fe3b43125016&vjs=3,Dell Technologies,,9 days ago,Keep up to date on latest software development technologies and methodologies.Provide production support to operational staff on key issues as need arises and…
700,GUI Automation Test Engineer #SGUnitedTraineeships #SGUP,https://sg.indeed.com/rc/clk?jk=634b86d4283b338f&fccid=4a613996d59bd1c5&vjs=3,ROHDE & SCHWARZ ASIA PTE. LTD.,$2500 - $3500,2 days ago,"This position sits in R&D team, supporting software development team to develop GUI automation test cases to test software-product-in-development."
701,Java/J2EE Developer- 1117,https://sg.indeed.com/rc/clk?jk=5e5385602bd224d5&fccid=be5f1e24689d0d2f&vjs=3,ASPIRE NXT PTE. LTD.,$5000 - $8000,2 days ago,Prepare and maintain technical documentations and software deliverables.Deliver complete software products for integration testing in accordance with standard…
702,Customer Engineer,https://sg.indeed.com/rc/clk?jk=1d38b3d68422a815&fccid=50597ebf467edd46&vjs=3,NCR,,3 days ago,"NCR Corporation (NYSE: NCR) is a leading software- and services-led enterprise provider in the financial, retail and hospitality industries."
703,Project Management Associate - IoT Services,https://sg.indeed.com/rc/clk?jk=8829c774b0f1cd3c&fccid=ea6bb53f0b18b8f2&vjs=3,Siemens,,5 days ago,"Experience of working in an agile software development setting.Participate in software QA processes including UAT, with the development team to validate…"
704,Software Developer,https://sg.indeed.com/rc/clk?jk=7c7ae41afc8b3972&fccid=ab53d60a9132c36f&vjs=3,MAVERICKS CONSULTING PTE. LTD.,$5000 - $7000,3 days ago,We solve complex business problems with simple working solutions by applying Agile software development practices.Being flexible and open to feedback.
705,C++ Software Engineer/Software Developer (109),https://sg.indeed.com/rc/clk?jk=70ac798fc2b4017c&fccid=5f9134320c3c84df&vjs=3,IT CONSULTANCY & SERVICES PTE LTD,$3500 - $5000,3 days ago,"Diploma/Degree in Computer Science, Engineering or any equivalent.At least 1 year or more of relevant experience.To do Programming, and Coding."
706,"IT Manager [ Technology Governance , TPRM ] - Ref: FC",https://sg.indeed.com/rc/clk?jk=a6f44cc8617b923f&fccid=843a6141a260db77&vjs=3,SEARCH INDEX PTE. LTD.,$7000 - $10000,12 days ago,"Pays Up to $10,000 + Bonus + Company Benefits (commensurate with experience).Excellent Benefits and Competitive Package."
707,"IT Project Engineer (SI, East)",https://sg.indeed.com/rc/clk?jk=b9a83337e31a0bf6&fccid=6c09cd8ab5547d43&vjs=3,VISION GROWTH PTE. LTD.,$2000 - $4000,8 days ago,"Responsible for developing applications for projects including graphics, reports and calculations.Responsible in conducting internal testing and acceptance…"
708,"Project Manager, Group IT",https://sg.indeed.com/rc/clk?jk=94989b19f6974329&fccid=d18e97e6c455b98b&vjs=3,UOB KAY HIAN PRIVATE LIMITED,$5000 - $7000,11 days ago,The Project Manager is expected to have acute business acumen and work closely with Business Stakeholders and Technical Teams (both internal & external) to…
709,Network Engineer,https://sg.indeed.com/rc/clk?jk=29dda3b16363000a&fccid=cc2f28d5dc635dec&vjs=3,AVENSYS CONSULTING PTE. LTD.,$9500 - $10500,6 days ago,"The Service Validation Engineer is responsible for ensuring New Services, Deployments and Acquired Devices meet the levels dictated by the Service Validation &…"
710,Assistant / Project Manager (IT) / E-Commerce MNC/ East,https://sg.indeed.com/rc/clk?jk=9ae1acb14117c6d2&fccid=668d88e6e1c7f81f&vjs=3,RECRUITPEDIA PTE. LTD.,$4000 - $8000,2 days ago,"Giving assistance in the definition of project scope and objectives, involving all relevant internal stakeholders and ensuring technical feasibility."
711,APAC Network Services â€“ Senior Network Engineer,https://sg.indeed.com/rc/clk?jk=237e93b0956c5c4b&fccid=5bd99dfa21c8a490&vjs=3,Bank of America,,5 days ago,Minimum of 10+ years with hands-on experience in Engineering & Deployment team preferably in the banking and finance industry.
712,Network Engineer,https://sg.indeed.com/rc/clk?jk=2b4a904081f6fce9&fccid=dd616958bd9ddc12&vjs=3,TM BUSINESS CONSULTANCY PTE. LTD.,$4000 - $9500,1 days ago,"Responsible for network high-level and detailed design, implementation, operations, troubleshooting and issue resolution."
713,"Assistant Manager, IT",https://sg.indeed.com/rc/clk?jk=84536d6aced648ca&fccid=3fd016e76501eb7e&vjs=3,RGF,,3 days ago,"The role will be responsible in two key areas which are local digital project lead for company-wide (70%), and global project execution mainly in product,…"
714,Legal Executive / Legal Counsel @ IT Firm,https://sg.indeed.com/rc/clk?jk=1fb31bc75b40a069&fccid=43aa1be45410a966&vjs=3,BizCare Personnel Services,$8500 - $10000,10 days ago,"To report directly to Counsel, Legal & Secretariat, and to assist in legal matters generally.Drafting/reviewing of contracts and other legal documents,…"
715,Senior Network Engineer,https://sg.indeed.com/rc/clk?jk=122882322399b888&fccid=17f0001f463295fe&vjs=3,MyRepublic Broadband Pte Ltd,,5 days ago,"The role of Senior Network Engineer at MyRepublic is to design, plan, implement and manage network services and related infrastructure."
716,Trainee Software developer(Java) for IT Fresh Graduates,https://sg.indeed.com/rc/clk?jk=4cdb61ae2081d21d&fccid=ccd32f626fb21bb9&vjs=3,COLLABERA TECHNOLOGIES PTE. LTD.,$2500 - $3500,13 days ago,"Fresh graduate (Degree/Diploma) Diploma / Degree in Computer Science / Computer Engineering / Information Technology related field, or IT equivalent."
717,OCBC Ignite Program Apprenticeship,https://sg.indeed.com/rc/clk?jk=4fac764c68278024&fccid=f23ff5efbfaed863&vjs=3,OCBC Bank,,2 days ago,The OCBC Ignite Program Apprentice is responsible for contributing to the software design and software development.Approaching problems and creating solutions.
718,IT Support Engineer,https://sg.indeed.com/rc/clk?jk=810a7216f571538c&fccid=b25b2f911b5321dc&vjs=3,CADI SCIENTIFIC PTE. LTD.,$2200 - $3200,5 days ago,"Install and configure hardware and software;Troubleshoot hardware and software problems, including network and security issues;"
719,Senior Staff Engineer,https://sg.indeed.com/rc/clk?jk=660f1042d7810bb9&fccid=7e4e17f7ebcf663f&vjs=3,DOLBY SINGAPORE PTE. LTD.,$10000 - $16000,3 days ago,"Object oriented software design skills.The position demands a candidate capable of independently planning, developing and mentoring software/solutions…"
720,"Assistant Engineer, Solar",https://sg.indeed.com/rc/clk?jk=f566ba91fea6159d&fccid=f10611c470c9f562&vjs=3,Sembcorp Industries Ltd - SUT,,4 days ago,"Run simulation software to analyse the performance and estimated energy yield of the Solar PV System.Produce engineering drawings, e.g., Single line diagram…"
721,Desktop Support Engineer,https://sg.indeed.com/rc/clk?jk=24ccf4763a90b6fc&fccid=d8d107800b9ae767&vjs=3,EMERGE 360 CONSULTANCY PTE. LTD.,$2800 - $3200,4 days ago,"Responsible for tracking hardware and software inventory.Knowledge of all software applications used within the organisation.Windows 10, Windows 7 experience."
722,QA Executive-Materials & Logistics (Changi),https://sg.indeed.com/rc/clk?jk=829d3db293338d53&fccid=16f2eddd48b4b6c3&vjs=3,Singapore Technologies Engineering Ltd,,6 days ago,Experience in Microsoft or Open Office software would be an advantage.Ensuring the items delivered to the warehouse or any other external sites are in…
723,Software Engineer,https://sg.indeed.com/rc/clk?jk=0dbcc5a8dcde0f41&fccid=71bee56901a3980b&vjs=3,NSEARCH GLOBAL PTE. LTD.,$3000 - $5000,8 days ago,Good flair for software programming.Meet with customers and establish customer requirements.Create and maintain documentation that facilitates requirements…
724,#SGunitedjobs Java Developer,https://sg.indeed.com/rc/clk?jk=aff1962a510d8313&fccid=dac85444d99b91d5&vjs=3,ITCAN PTE. LIMITED,$4500 - $6500,2 days ago,"Develop, test, design, manage and support high quality systems.Eagerness to learn financial instruments and the Private Banking business."
725,Business Analyst 005,https://sg.indeed.com/rc/clk?jk=b3655f3e616fd6dc&fccid=e2cf7c632c3c38d2&vjs=3,U3 INFOTECH PTE. LTD.,$6000 - $12000,9 days ago,"Familiarity with Jira/Confluence, Axure XP, Visio, Sparx Enterprise Architect software or their equivalents.Applied a customer-centric mindset and techniques …"
726,Service Delivery (Service Desk) Engineer,https://sg.indeed.com/rc/clk?jk=ab1d69882057f306&fccid=3412d99218a9fc0a&vjs=3,HITACHI SYSTEMS NETWORK TECHNOLOGIES PTE. LTD.,$2500 - $3000,5 days ago,Good knowledge on the desktop support for both hardware and software.Single point of contact for end user to log incident and service request via email and…
727,Senior Network Engineer,https://sg.indeed.com/rc/clk?jk=469bf830f630a8f7&fccid=d7461deb2a8da1cc&vjs=3,TECHNOPALS PTE. LTD.,$6000 - $9000,3 days ago,"Handling any data center network customer demand like architecture requests, service requests or any other type of network demand."
728,IT Account Manager (Networking Domain) - JYK,https://sg.indeed.com/rc/clk?jk=1a01ca227e18a785&fccid=8645cd6f9a989c48&vjs=3,PERSOLKELLY SINGAPORE PTE. LTD.,$4000 - $8000,12 days ago,"Responsible in driving sales and maximizing revenue opportunities for Public Key Infrastructure (PKI), Secure Socket Layer (SSL) and other security products in…"
729,Network Engineer,https://sg.indeed.com/company/Match-Resources-Pte.-Ltd./jobs/Network-Engineer-304702e555168ea3?fccid=b6d988acca9e3e3d&vjs=3,Match Resources Pte. Ltd.,$3000 - $4000,3 days ago,"Provide L2 tech support and diagnose problems through onsite or remotely troubleshooting.Install, configure, troubleshoot and support (after-sales) networking …"
730,Payment Systems - Function/System Analyst,https://sg.indeed.com/rc/clk?jk=23d7470fa476296e&fccid=76c8ee406eba5817&vjs=3,ARGES GLOBAL PTE. LTD.,$8000 - $12000,11 days ago,"You will be expected to play an important role in ensuring good quality, timely delivery of the Business and System solutions.At least 4-7 years of experience."
731,IT Cyber Incident Responder - Global Cyber Defence Centre,https://sg.indeed.com/rc/clk?jk=7ee38c80fe7f2ffe&fccid=d4448c192a012f32&vjs=3,Munich RE,,4 days ago,"To do so, the members of the Global Cyber Defence Centre actively monitor the Global Munich Re environment and detect and remediate security events."
732,IT Infrastructure Project Manager (Pharma/Biotech),https://sg.indeed.com/company/NUSANTARA-PRIME-CONSULTING-PTE-LTD/jobs/IT-Infrastructure-Project-Manager-c546f5e03484d4b0?fccid=12bba884f8849f39&vjs=3,NUSANTARA PRIME CONSULTING PTE LTD,$6000 - $8000,3 days ago,"Manage projects related to all infrastructure components data center consolidation, migration, collocation, network upgrade, expansion or move to cloud based…"
733,Network Engineer,https://sg.indeed.com/rc/clk?jk=e83aadba2e67032b&fccid=8645cd6f9a989c48&vjs=3,PERSOLKELLY SINGAPORE PTE. LTD.,$4000 - $6000,11 days ago,"Good Knowledge troubleshooting, problem identification, problem resolution and/or resolution recommendation activities to first- and second-level teams."
734,IT Infrastructure Engineer (West),https://sg.indeed.com/company/Corestaff-Pte-Ltd/jobs/IT-Infrastructure-Engineer-abb7d3bd4b949109?fccid=9d2768a60c4e2811&vjs=3,Corestaff Pte Ltd,$3000 - $4500,12 days ago,"To install, administer and configure infrastructure system and application (e.g. Active Directory Services, Data Centre, video conferencing , audio system,…"
735,IT Project Manager,https://sg.indeed.com/rc/clk?jk=89f3a680618b888b&fccid=11169f3cd242ce4c&vjs=3,WORLD PARTNERS SOLUTION PTE. LTD.,$6000 - $8000,10 days ago,"Manage multiple IT projects in various stages of delivery as well as provide plans for meeting project objectives, timelines, and financial expectations."
736,IT Recruiter,https://sg.indeed.com/rc/clk?jk=67f69b8e94db330d&fccid=a53274871a96e632&vjs=3,People Profilers,,9 days ago,Be the pioneer in the Technology Services Recruitment Team!Source for candidates on various job portals.Matching candidates to various jobs according to their…
737,Bank IT Security/Audit Consultant - 004,https://sg.indeed.com/rc/clk?jk=8e187a989e5edf4a&fccid=e2cf7c632c3c38d2&vjs=3,U3 INFOTECH PTE. LTD.,$6000 - $7200,2 days ago,Degree/Diploma in Computer Science/Software engineering/Information Technologies related fields.Build an IT Quality Control Monitoring Solution with reporting…
738,R0132906 - TDI-Senior IT Programme Manager (IT for Real Esta...,https://sg.indeed.com/rc/clk?jk=914cc0df0518ad36&fccid=f1d8e147024abb3f&vjs=3,DEUTSCHE BANK AKTIENGESELLSCHAFT,$14000 - $24000,4 days ago,Due to the flexible nature of the portfolio the projects and programmes are typically staffed with external project managers.
739,Group IT (GTOS) Performance Test Engineer,https://sg.indeed.com/rc/clk?jk=f9dbb17a00802b30&fccid=44c6cf29b3a413b9&vjs=3,PETROS-CONSULTING PTE. LTD.,$5500 - $8000,3 days ago,"As a member of the Product Quality Assurance Team, you will be responsible for the performance testing track.Design and execute Performance Test Scripts."
740,IT Procurement & Finance Executive - 12 months contract,https://sg.indeed.com/rc/clk?jk=5b157ed600da3326&fccid=4171a93421391b14&vjs=3,LMA Asia,$5000 - $7000,11 days ago,"P&F Executive is responsible to manage IT procurements, department and projects budgets and he/she analyses, forecasts and reports the operational spend for the…"
741,IT Infrastructure Executive,https://sg.indeed.com/rc/clk?jk=a3fe3b1fc740c933&fccid=86c0b4fa6c1398be&vjs=3,Volt,$4500 - $5500,4 days ago,"As an IT Infrastructure & Security Executive, you’ll be maintaining, troubleshooting, and providing advancements in IT infrastructure systems and networks."
742,Project Manager (IT Application),https://sg.indeed.com/rc/clk?jk=c76c5315f180de81&fccid=aedf164a8d613e8b&vjs=3,SAVANT INFOTECH SOLUTIONS PTE. LTD.,$5000 - $8500,13 days ago,"Project Management (Scope, Budget and Schedule) including regular management reporting for maintenance and/or development projects;"
743,IT Sales Manager,https://sg.indeed.com/rc/clk?jk=0e82e9db583ae58b&fccid=dd616958bd9ddc12&vjs=3,Recruit Expert Pte Ltd,$5000 - $5000,5 days ago,Ensure the business growth and customer satisfaction.Facilitate the sales process from the beginning to end.Degree in IT or equivalent.
744,Senior Network Engineer,https://sg.indeed.com/rc/clk?jk=bfdc6dd311aa249b&fccid=576bb8f56c826ae6&vjs=3,STAFFONDEMAND PTE. LTD.,$7000 - $9000,4 days ago,"The role of Senior Network Engineer at MyRepublic is to design, plan, implement and manage network services and related infrastructure."
745,BUSINESS DEVELOPMENT EXECUTIVE,https://sg.indeed.com/rc/clk?jk=ce909ebcf43dd5e0&fccid=a6efc217279be5a4&vjs=3,DATWYLER IT INFRA PTE. LTD.,$2500 - $4500,8 days ago,"For a start, she/he shall be incepted to build a basic technical fundamental.Business develops and establishes contacts to enhance our brand awareness."
746,Technical Associate,https://sg.indeed.com/rc/clk?jk=8d0abbd43bf9c72c&fccid=943aa92394a55be4&vjs=3,CPG CONSULTANTS PTE LTD,$2200 - $4000,4 days ago,BIM Coordination experience using Bentley or Autodesk coordination software is an added advantage.Create and update BIM models based on BIM guidelines and…
747,Software Testing Engineer,https://sg.indeed.com/rc/clk?jk=3c154b5facfe364f&fccid=904a62ffd824f698&vjs=3,TALENTO MELD PTE. LTD.,$2500 - $5000,2 days ago,Lead a smaller team of software test engineer; to manage(Perform Monitoring and control duy for specific project assigned) and perform all testing activities…
748,Electronics Engineering Intern,https://sg.indeed.com/company/SG-Bike-Pte-Ltd/jobs/Electronic-Engineering-Intern-303cd965afa84aeb?fccid=031aca4509f170c6&vjs=3,SG Bike Pte Ltd,,9 days ago,"We are the core, the ones behind the scenes, those who ensure that every electronic part on our bicycles is in tip-top condition; we are on the ground executing…"
749,Systems Design Engineer,https://sg.indeed.com/company/Aqualita-Ecotechnology-Pte-Ltd/jobs/System-Design-Engineer-44ca229acc6be902?fccid=9f4aa5dd4fabbcf8&vjs=3,Aqualita Ecotechnology Pte Ltd,$3500 - $5000,10 days ago,Familiar with CFD simulation software.CFD simulation software: 1 year (Preferred).3D design software: 1 year (Preferred).
750,Embedded Software Developer,https://sg.indeed.com/rc/clk?jk=e770a6b5e20c33fc&fccid=be562b89145c7691&vjs=3,AEM SINGAPORE PTE. LTD.,$3300 - $5000,2 days ago,Minimum 3 years of QT/QML software development experience.Work closely with software engineers to validate and realize concepts;
751,Data Analyst,https://sg.indeed.com/rc/clk?jk=9d87a9c916cab3be&fccid=77619d50cba0c963&vjs=3,NETWORK GUARD PTE. LTD.,$3000 - $9000,12 days ago,"You’ll work with great people on projects across the company, supporting top-performing departments including software development, engineering, product,…"
752,Application Specialist,https://sg.indeed.com/company/EGIS-Healthcare-Technologies-Pte-Ltd/jobs/Application-Specialist-6dbdab243b70292e?fccid=9c5874f405369ec3&vjs=3,EGIS Healthcare Technologies Pte Ltd,$2800 - $4000,10 days ago,"Support and maintain Software Application Systems.Ensure that end users and healthcare professionals receive adequate, professional support."
753,System Analyst/Database Administrator (BI and Database),https://sg.indeed.com/company/Good-Job-Creations-Pte-Ltd/jobs/System-Analyst-Database-Administrator-c19c0a0c6d0bb4a6?fccid=ee772c366e311477&vjs=3,Good Job Creations Pte Ltd,,2 days ago,"Responsible for database design & review, administration and operation, confidentiality, integrity and availability of data assets."
754,Information Technology – Scrum Master (Digital Supply Chain...,https://sg.indeed.com/rc/clk?jk=2bbd480d6b1d96aa&fccid=faba3c7fa60c3221&vjs=3,SINGAPORE AIRLINES LIMITED,$5500 - $11000,14 days ago,Lead and manage assigned suite of applications and initiatives for SIA Cargo Division.Review and analyze business requirements.Any relevant ad-hoc duties.
755,Network Engineer (102),https://sg.indeed.com/rc/clk?jk=383d901e3db74afc&fccid=5f9134320c3c84df&vjs=3,IT CONSULTANCY & SERVICES PTE LTD,$5000 - $6100,9 days ago,"To work as network Engineer that maintain the day to day operation including maintenance of network devices, security assessment."
756,"Senior Manager, IT Compliance Specialist-Singapore",https://sg.indeed.com/rc/clk?jk=a5a3b1ac2802da79&fccid=b51a5102a67e0022&vjs=3,Lazada,,4 days ago,"Support the formulation of effective strategy, framework and structure for managing cyber and technology compliance of the Group as per relevant regulatory…"
757,"Network Engineer, Deployment & Support",https://sg.indeed.com/rc/clk?jk=74956ff1cca13398&fccid=ba07516c418dda52&vjs=3,Facebook App,,11 days ago,"Deploy, configure, and support a large-scale production, corporate network and server infrastructure in data centers, Point of Presence (POP) and ILA sites in…"
758,Network Engineer,https://sg.indeed.com/rc/clk?jk=e4d16858ac8ffad8&fccid=d35f6b081e467c24&vjs=3,Salt Recruitment,,6 days ago,"High profile network troubleshooting, routing, switching and load balancing.Experience of optical and packet based platforms.At least 3 years work experience."
759,Technical Support Engineer,https://sg.indeed.com/rc/clk?jk=25b7b80850e9b15e&fccid=c57da989524f65e7&vjs=3,"CLOUDFLARE, PTE. LTD.",$4000 - $6000,9 days ago,"The Customer Support Team solves complicated problems and answers technical inquiries via phone, email, chat, and social media."
760,Sales Administrator (Audio Visual Systems) - (RL),https://sg.indeed.com/rc/clk?jk=69d44bd5d461e7f4&fccid=04db98b7ea565a4c&vjs=3,TARGET RECRUITMENT PTE. LTD.,$2000 - $2600,8 days ago,To be responsible for supporting the Sales Team with general sales operations activities.To provide administrative support of sales in coordination with…
761,Senior/ Manager (IT Projects),https://sg.indeed.com/company/Good-Job-Creations-Pte-Ltd/jobs/Senior-ca2d1904524b38de?fccid=ee772c366e311477&vjs=3,Good Job Creations Pte Ltd,,2 days ago,"Plan and oversee all aspects of the assigned inter-dependent projects throughout their project lifecycles and complete them within the defined scope, time and…"
762,IT Customer Service Rep,https://sg.indeed.com/rc/clk?jk=92e476da2d4ab7be&fccid=1a17983a910f73d8&vjs=3,Manpower,$2000 - $2500,8 days ago,"Respond to customer inquiries via email in a clear, concise, and comprehensive manner within service level.Make outbound call if necessary."
763,Network Engineer,https://sg.indeed.com/rc/clk?jk=e0dfd5a2f14a526e&fccid=dd616958bd9ddc12&vjs=3,Recruit Expert Pte Ltd,$7500 - $7500,6 days ago,"Support, install and maintain hardware and software infrastructure.Analyse and resolve faults, undertake routine preventive measures."
764,Information Technology - Enterprise Agile Coach,https://sg.indeed.com/rc/clk?jk=97c2406b66dc99ef&fccid=faba3c7fa60c3221&vjs=3,SINGAPORE AIRLINES LIMITED,$7500 - $15000,14 days ago,"Educate employees at all levels on Agile principles, teaching valuable skills that lead the organization toward the adoption and continuous improvement of Agile…"
765,Information Technology - Cyber Security Architect,https://sg.indeed.com/rc/clk?jk=a4d178af3f925a60&fccid=faba3c7fa60c3221&vjs=3,SINGAPORE AIRLINES LIMITED,$5500 - $11000,14 days ago,"Provide security consultancy, technical guidance, expertise, solutioning and education.Advise application and infrastructure teams on application and…"
766,Legal Counsel @ IT Firm,https://sg.indeed.com/rc/clk?jk=3bcc4e0e3cedd8f9&fccid=43aa1be45410a966&vjs=3,BIZCARE PERSONNEL SERVICES,$8500 - $10000,9 days ago,"To report directly to Counsel, Legal & Secretariat, and to assist in legal matters generally.Drafting/reviewing of contracts and other legal documents,…"
767,"Consultant, IT Security (SOC)",https://sg.indeed.com/rc/clk?jk=0dd673f4837249ff&fccid=4fa8e9e68050e827&vjs=3,NCS,,4 days ago,"An effective and intelligence-led 24x7 Cyber Security Operations function to perform security monitoring, incident response, data loss prevention, vulnerability…"
768,IT Support Engineer (Coastal) - WL-FRW211213 009/02,https://sg.indeed.com/rc/clk?jk=0bcb0349a338846c&fccid=4f8f841f0ba07e04&vjs=3,Xcellink Pte Ltd,,6 days ago,"Support the project teams in the implementation, installation and configuration of PCs/Workstations O.S., applications and related peripheral devices."
769,"Senior Executive, IT Service Delivery",https://sg.indeed.com/rc/clk?jk=ab9dc5070b67d847&fccid=6d43808dd85ba3b7&vjs=3,G&M PTE. LTD.,$5000 - $8000,5 days ago,He/she will participate in projects that play an important and major role in shaping how our customers will interact with us.NET Core will be added advantage.
770,"IS/IT Operational Excellence Analyst, Asia",https://sg.indeed.com/rc/clk?jk=ded0e5206274f3de&fccid=ca2b244e2a15ca5c&vjs=3,Experis,,4 days ago,"Identifying waste, evaluating and recommending improvement opportunities to implement Lean IT.Contribute to the operational excellence framework by…"
771,Piping Engineer,https://sg.indeed.com/rc/clk?jk=f6e9541d8cb99d5e&fccid=19b385f679671379&vjs=3,JGC SINGAPORE PTE LTD,$3800 - $4600,3 days ago,Capable to utilize AutoCAD/CAD Pipe /SP3D software/ Microstation 2D CAD; Naviswork or SPR software with minimal assistance.
772,Executive (Human Resource) - Outram (2pax),https://sg.indeed.com/rc/clk?jk=da94f7234f15e24e&fccid=21857383b7a8309e&vjs=3,BUSINESS EDGE PERSONNEL SERVICES PTE LTD,$2000 - $3800,6 days ago,"Good working knowledge of common IT software, e.g. MS Word, PowerPoint, Excel, Access.Salary Range: $2,000 - $3,800 depending on relevant working experience."
773,IT Deskside Support Engineer (Changi Area),https://sg.indeed.com/rc/clk?jk=a2b5e9c3a4eca7c1&fccid=66fd1d7855941eea&vjs=3,SMART FORTE CONSULTING LLP,$2000 - $2800,3 days ago,"Troubleshoot software and hardware related incidents, MS operating systems and standard software applications.To assist all users with any logged IT issues."
774,Junior VMware Engineer,https://sg.indeed.com/rc/clk?jk=bf943be38771fd8e&fccid=da55090d91bfc507&vjs=3,HORIZON SOFTWARE PTE. LTD.,$2500 - $3500,2 days ago,"Defining processes and ensuring that the processes are adhered to.Oversees and is responsible for successful completion of Installation, configuration and…"
775,Enterprise Sales Software,https://sg.indeed.com/rc/clk?jk=3f127d06e72fc014&fccid=8dc4399ddb463d4a&vjs=3,Schneider Electric,,3 days ago,Mobile application software experience is a plus.We are looking for an experienced Building Enterprise Software Sales Specialist to help us unlock further…
776,Manual Tester,https://sg.indeed.com/rc/clk?jk=1ef98eb5ee20eedd&fccid=f6228f639e9a9be2&vjs=3,PERCEPT SOLUTIONS PTE. LTD.,$5000 - $6000,9 days ago,"Minimum 3 years software development or testing experience.Responsible for software testing tasks including test planning, test case creation and test…"
777,Assembly Process Engineer,https://sg.indeed.com/rc/clk?jk=65ca2753b0daa337&fccid=9b5d24d6b512f96f&vjs=3,TEMPSERV PTE. LTD.,$4000 - $6000,5 days ago,"Basic knowledge in CAD or any computer design aided software.Carrying out tasks to assembly, test, debug, buyoff, delivery, install and commissioning, meet…"
778,Cybersecurity Implementation Engineers(Good Salary),https://sg.indeed.com/rc/clk?jk=788c0b2caa327426&fccid=bb3d64a90b2ff3fa&vjs=3,OAKTREE CONSULTING,$4000 - $6500,9 days ago,"Troubleshooting, diagnosing and resolving hardware, software, and other network and system.Participate in the project implementation and coordinate new…"
779,Instrument Technician,https://sg.indeed.com/rc/clk?jk=63f1eea2a8501551&fccid=f8d9a4c28676d211&vjs=3,ROTARY ELECTRICAL & INSTRUMENTATION PTE. LTD.,$3200 - $4800,9 days ago,Able to have understanding the control system architecture and software sufficient to find and modify elements.Deliver the works safely and to deadline.
780,Software Development Engineer,https://sg.indeed.com/rc/clk?jk=7ba89539a285e813&fccid=4bf8898e7c748c0a&vjs=3,ZIONEXT PTE. LTD.,$3900 - $6000,5 days ago,Be involved in various stages of a project software development lifecycle.Assist to develop and implement new features.
781,Administrative Assistant,https://sg.indeed.com/rc/clk?jk=20cd14aa15aa1c63&fccid=a09a2c9007494d74&vjs=3,FITNUT LOFT PTE. LTD.,$1400 - $1600,3 days ago,"Organise contacts in lead management software.Booking management software - check attendance, interactions, membership payments.Check Emails, and Tasks app."
782,Java Developer,https://sg.indeed.com/rc/clk?jk=a52998573dd2aa59&fccid=d116fab42b834cb9&vjs=3,Amadeus,,6 days ago,Ensure good software programming practices are adhered.Design software interfaces between third-party airport systems and Airport IT product suite (AMS) to…
783,Chief technology officer (IT) #SGUnitedTraineeships #SGUP,https://sg.indeed.com/rc/clk?jk=14e95d7bf6022857&fccid=66fcc973c26f4389&vjs=3,ART PORTERS PTE. LTD.,$2500 - $3800,11 days ago,"You will be trained in the company's technological vision, implementing technology strategies, and ensuring that the technological resources are aligned with…"
784,PROJECT ENGINEER,https://sg.indeed.com/rc/clk?jk=f9d1bee0361a6b32&fccid=c5992aef3a7e6df6&vjs=3,BBG ENGINEERING PTE. LTD.,$2500 - $3500,6 days ago,Onsite planning and managing of installation teams.Contact point between the company and client during construction stage.
785,Software/ Hardware Tester,https://sg.indeed.com/rc/clk?jk=da145a7e00d040e0&fccid=2986bace4d09ae08&vjs=3,Beyondsoft International (Singapore) Pte Ltd,,10 days ago,"IT development servicesProviding customers with IT consulting, software research and development, software and hardware testing, system integration and…"
786,Admin Executive,https://sg.indeed.com/rc/clk?jk=2d4a16f8dfb62b82&fccid=64effbca72f4526e&vjs=3,C & W ELECTRONICS PTE LTD,$2000 - $2500,9 days ago,"Basic knowledge of office management software such as MS Office, Outlook and conference platforms.Maintain executive’s agenda and assist in planning…"
787,"Software Engineer (C#, . Net)",https://sg.indeed.com/rc/clk?jk=4a5d8cea5aaf0c81&fccid=f74012740d21378a&vjs=3,RECRUITFLASH PTE. LTD.,$5000 - $8000,4 days ago,"Basic understanding of good software engineering practices (version control, code reviews, testing, refactoring).1+ years of development experience with C#, ."
